G,speed,plvD_r,aecD_r,plvT_r,aecT_r,plvA_r,aecA_r,plvB_r,aecB_r,plvG_r,aecG_r,Average,PLVavg,AECavg
8,9.3,0.052648763,0.095699914,0.078811118,0.192810675,0.076771214,0.19312158,0.076224615,0.148167921,0.025716435,0.136773344,0.107674558,0.062034429,0.153314687
10,3.7,0.113897369,0.167506548,0.161838794,0.107449932,0.061939467,0.040190406,0.059224398,0.039918722,0.20008621,0.116301409,0.106835326,0.119397248,0.094273403
10,0.9,0.098411366,0.001693828,0.179110586,0.138918218,0.1751472,0.06640879,0.149576756,0.120047244,0.174678274,-0.036119315,0.106787295,0.155384836,0.058189753
34,0.1,0.032416185,0.10755948,0.194943883,0.110008457,0.205004311,0.138998647,0.180290487,-0.007557951,0.034687408,0.071492595,0.10678435,0.129468455,0.084100246
8,6.5,0.093752186,0.08269427,0.059763433,0.245826813,0.106088258,0.108775227,0.082688669,0.101530363,0.062056082,0.124156429,0.106733173,0.080869726,0.13259662
24,1.7,0.059812041,0.011260937,0.206760187,0.046372379,0.210172076,0.102525989,0.245437273,0.047518381,0.140641805,-0.006493992,0.106400708,0.172564676,0.040236739
4,10.1,0.218230117,0.012102093,0.016666996,0.279486365,0.021860888,0.244970067,-0.011255284,0.177308631,0.049523994,0.054807693,0.106370156,0.059005342,0.15373497
28,0.1,0.014214495,0.016153418,0.188831039,0.134090952,0.182156411,0.104815513,0.186844116,0.073268145,0.060461304,0.098472303,0.10593077,0.126501473,0.085360066
8,5.7,0.080458855,0.148815722,0.061237873,0.223374408,0.097829409,0.084846543,0.08634101,0.086004941,0.079021425,0.107479348,0.105540953,0.080977714,0.130104192
8,3.7,0.107170956,0.071377712,0.124018706,0.174434271,0.053032735,0.072625825,0.095087348,0.088680096,0.160634804,0.107812071,0.105487452,0.10798891,0.102985995
30,0.5,0.068896935,0.035843877,0.167888701,0.110614969,0.18330832,0.087614827,0.177314927,0.05314158,0.117331557,0.052654578,0.105461027,0.142948088,0.067973966
12,5.3,0.101328015,0.090832206,0.138406509,0.171903997,0.034160796,-0.02278786,0.132227467,0.120881495,0.112969004,0.171294222,0.105121585,0.103818358,0.106424812
36,1.3,0.076372576,-0.024697224,0.19337282,0.072442427,0.193270717,0.143391733,0.170814171,0.089845799,0.108215925,0.027987805,0.105101675,0.148409242,0.061794108
30,0.1,0.033451934,-0.003626017,0.197012898,0.107899776,0.200147672,0.129054043,0.179158835,0.035431775,0.078569556,0.08718106,0.104428153,0.137668179,0.071188127
10,4.1,0.105721039,0.123023493,0.123785482,0.15848225,0.059648904,0.057703687,0.072945733,0.056024531,0.17540357,0.110702472,0.104344116,0.107500946,0.101187287
8,7.3,0.067735898,0.070742768,0.081579511,0.232907605,0.096144263,0.145780626,0.082781696,0.110024629,0.03663078,0.115562161,0.103988994,0.07297443,0.135003558
38,6.1,0.033892092,-0.021936848,0.17931519,0.054992042,0.175199371,0.149585204,0.199235025,0.075744193,0.132220148,0.054565004,0.103281142,0.143972365,0.062589919
8,6.1,0.069124697,0.075759222,0.05736467,0.237078382,0.102153787,0.095684287,0.090069193,0.099056485,0.070603742,0.134309336,0.10312038,0.077863218,0.128377542
6,4.1,0.055110606,0.1070124,0.107391545,0.176340542,0.033618049,0.124159882,0.074234177,0.145648043,0.099289252,0.107489705,0.10302942,0.073928726,0.132130114
8,4.9,0.097041124,0.094201097,0.075748305,0.195745514,0.070156351,0.08493782,0.09058581,0.094351079,0.101910388,0.125145308,0.10298228,0.087088396,0.118876164
8,11.7,0.07397754,0.085644059,0.045390752,0.157654187,0.066113932,0.15163782,0.112150597,0.20240619,0.005572403,0.128135556,0.102868304,0.060641045,0.145095562
8,4.5,0.084641212,0.154180467,0.09982571,0.197100919,0.05365917,0.080890013,0.068086474,0.089256573,0.097981901,0.100464987,0.102608743,0.080838893,0.124378592
38,3.7,0.082233275,-0.036612015,0.181305686,0.08358614,0.204710882,0.113985714,0.177230649,0.096978365,0.091185557,0.030129938,0.102473419,0.14733321,0.057613628
28,1.3,0.078928153,0.013772858,0.224476361,-0.013684671,0.187803468,0.14949742,0.180755699,0.103007263,0.098997912,0.000152785,0.102370725,0.154192319,0.050549131
4,5.3,0.079359896,-0.005695537,0.261966314,0.167681767,0.188126195,0.067857856,0.031734975,0.115990515,0.076440292,0.036509036,0.101997131,0.127525534,0.076468727
8,2.1,0.07851372,0.043277147,0.251140431,0.098856416,0.071630688,0.066831976,0.146918937,0.117967007,0.077869852,0.062023846,0.101503002,0.125214726,0.077791278
4,11.7,0.24144938,-0.028974482,-0.003629257,0.293497935,0.007246761,0.243356653,-0.017318635,0.188435078,0.035111275,0.055046792,0.10142215,0.052571905,0.150272395
38,1.3,0.040310985,0.005443208,0.170280066,0.063190189,0.166027364,0.143536129,0.12805796,0.111973052,0.127747319,0.049891141,0.100645741,0.126484739,0.074806744
30,0.9,0.052644626,-0.016817968,0.176403346,0.030793402,0.179034672,0.11528434,0.209262913,0.12707398,0.11118064,0.020949075,0.100580903,0.145705239,0.055456566
4,10.5,0.193649835,-0.01394991,0.009415938,0.250488752,0.034829216,0.267212511,-0.018534922,0.187023976,0.055412583,0.040198463,0.100574644,0.05495453,0.146194758
6,6.5,0.035293231,0.040813692,0.049658419,0.210106889,0.075044742,0.231492645,0.122563579,0.086133938,0.052488692,0.099964938,0.100356077,0.067009733,0.13370242
24,1.3,0.069170836,0.06285775,0.189950023,0.003128829,0.198044239,0.109319167,0.180666574,0.032050329,0.140423099,0.015082787,0.100069363,0.155650954,0.044487772
6,2.9,0.071136612,0.010451508,0.246573644,0.130605013,0.157356257,0.098332831,0.067216631,0.092344314,0.079624604,0.04642389,0.10000653,0.12438155,0.075631511
8,5.3,0.079094677,0.107115244,0.083674192,0.207734367,0.085770329,0.083914793,0.080433034,0.083968585,0.068792151,0.11931632,0.099981369,0.079552877,0.120409862
8,8.9,0.065757487,0.107166407,0.041365126,0.150807452,0.093449755,0.129223109,0.089824182,0.142965183,0.040089694,0.135446026,0.099609442,0.066097249,0.133121635
6,4.5,0.050273095,0.080468885,0.085597089,0.20442972,0.029492685,0.12088713,0.08590758,0.134366829,0.085139656,0.113835646,0.099039832,0.067282021,0.130797642
24,0.1,0.039939708,0.086277558,0.179320086,0.105433505,0.175701088,0.100356235,0.135964065,0.059328814,0.052497122,0.051319452,0.098613763,0.116684414,0.080543113
6,2.5,0.128664232,0.064837878,0.233063837,0.094381228,0.089074926,0.101514638,0.120618336,0.101401183,0.052187835,-0.000115091,0.0985629,0.124721833,0.072403967
6,5.3,0.036549709,0.033509264,0.061305329,0.184075849,0.06150698,0.20962163,0.117139093,0.100693027,0.076216723,0.104780357,0.098539796,0.070543567,0.126536025
8,8.5,0.063971635,0.108274791,0.03894307,0.172916442,0.074078869,0.161977696,0.077910241,0.131691457,0.029356969,0.126251942,0.098537311,0.056852157,0.140222466
38,0.9,0.046350377,-0.053477029,0.158598467,0.069697686,0.177944942,0.197901157,0.151192754,0.121111943,0.08368516,0.031577759,0.098458322,0.12355434,0.073362303
6,9.3,0.028983091,0.030319287,0.041329499,0.17821191,0.0538229,0.292167762,0.109247666,0.122641531,0.046180227,0.081538617,0.098444249,0.055912677,0.140975821
32,1.3,0.052515875,-0.011629121,0.191923785,0.044653915,0.172910736,0.118012164,0.200192611,0.075655753,0.10389842,0.03328895,0.098142309,0.144288285,0.051996332
8,4.1,0.115625353,0.079944592,0.094678038,0.175375635,0.050222139,0.080476332,0.071831321,0.09104137,0.133451183,0.085113628,0.097775959,0.093161607,0.102390311
6,8.5,0.030591735,0.084063632,0.028975857,0.183665318,0.049377503,0.23128993,0.115982305,0.112508212,0.047732014,0.091105733,0.097529224,0.054531883,0.140526565
6,5.7,0.040624106,0.051394014,0.055764896,0.203952919,0.057422987,0.216175963,0.096194649,0.098297489,0.059984508,0.094849766,0.09746613,0.061998229,0.13293403
6,4.9,0.044755181,0.058754542,0.067028368,0.221245821,0.056627776,0.113004507,0.106461168,0.109591949,0.091312145,0.105177089,0.097395855,0.073236928,0.121554782
28,0.9,0.036556764,-0.006573795,0.223343817,0.010694202,0.208834777,0.093688115,0.184350239,0.072797022,0.08729103,0.054846945,0.096582912,0.148075325,0.045090498
20,0.5,0.010382995,0.018141278,0.180901449,0.059254063,0.24154008,0.106714293,0.181841101,0.030651371,0.10010609,0.031147233,0.096067995,0.142954343,0.049181648
4,4.9,0.050454895,0.039777435,0.27330442,0.149271832,0.184089741,0.061959002,0.007240184,0.058517773,0.081111881,0.054948085,0.096067525,0.119240224,0.072894825
4,9.3,0.170331594,-0.048461573,0.016594222,0.285977919,0.021925033,0.254271488,-0.023373775,0.186650805,0.044065876,0.047675561,0.095565715,0.04590859,0.14522284
38,3.3,0.037973726,0.000193056,0.170012739,0.088691499,0.164865717,0.055669629,0.188808421,0.068584824,0.127895299,0.050845313,0.095354022,0.13791118,0.052796864
26,0.1,0.040515419,0.011212655,0.186388221,0.099999716,0.180290563,0.103374779,0.121025809,0.013948371,0.129613436,0.041542246,0.092791122,0.13156669,0.054015553
24,0.5,0.058047482,0.046215165,0.181031736,0.075986492,0.191400592,0.069743044,0.165803629,-0.015677914,0.115892595,0.039170017,0.092761284,0.142435207,0.043087361
4,4.5,0.100287952,-0.055502663,0.266615448,0.168689819,0.203814403,0.073630442,0.007603202,0.082368813,0.070751093,0.006785701,0.092504421,0.12981442,0.055194422
38,1.7,0.043379908,-0.027976002,0.183274866,0.037802447,0.204247924,0.130516839,0.165061237,0.075805187,0.079419512,0.033312599,0.092484452,0.135076689,0.049892214
26,0.5,0.054950461,0.073876391,0.182454805,0.090056887,0.197972211,0.065593481,0.165213766,-0.031137092,0.118654945,0.005993945,0.09236298,0.143849238,0.040876722
6,6.1,0.035337987,0.074133383,0.057489731,0.193225872,0.059528058,0.158373712,0.114520955,0.082543351,0.06581572,0.078692462,0.091966123,0.06653849,0.117393756
34,0.5,0.06275324,0.021816912,0.198888862,0.063799372,0.203945731,0.050768261,0.172520685,-0.00685588,0.065482009,0.085787525,0.091890672,0.140718105,0.043063238
22,0.1,0.044835074,-0.020821913,0.133435948,0.107316401,0.135092002,0.095861796,0.167442533,0.083787635,0.102118735,0.065884834,0.091495305,0.116584858,0.066405751
6,7.3,0.025691742,0.040763688,0.055851427,0.172500544,0.066447084,0.188076207,0.126121162,0.095481565,0.042206675,0.090130499,0.090327059,0.063263618,0.117390501
24,0.9,0.059340269,-0.010509493,0.168401151,0.030864707,0.182469052,0.087416962,0.200719669,0.043364761,0.062689999,0.071426317,0.089618339,0.134724028,0.044512651
28,0.5,0.070845227,-0.05062693,0.220214015,0.046328731,0.213600092,0.096411699,0.163454724,-0.011034796,0.10839426,0.038428414,0.089601544,0.155301664,0.023901424
8,1.7,0.069564721,0.008288787,0.253138763,0.033637772,0.072797182,0.055717731,0.168113073,0.096329103,0.087215849,0.049988974,0.089479196,0.130165918,0.048792473
36,0.9,0.037035979,-0.035198451,0.169424444,0.062454743,0.163501712,0.148835637,0.135578249,0.091372144,0.076505396,0.042536822,0.089204668,0.116409156,0.062000179
4,4.1,0.051784438,0.076811795,0.213521022,0.178643703,0.161512286,0.08567203,-0.018025412,0.080247514,0.071102684,-0.009815677,0.089145438,0.095979004,0.082311873
38,0.5,0.137863928,0.002187176,0.184920698,0.040610209,0.168949274,0.112263385,0.096337606,0.008025968,0.081383371,0.056418155,0.088895977,0.133890975,0.043900979
8,0.1,0.030974481,0.021337621,0.136952136,0.091476259,0.235406125,0.025877426,0.236289385,0.025136722,0.058285642,0.020679486,0.088241528,0.139581554,0.036901503
32,0.9,0.049359072,-0.007963731,0.126294007,0.062976616,0.132166073,0.115575971,0.14498183,0.08985829,0.100254217,0.061448836,0.087495118,0.11061104,0.064379196
6,10.5,0.006901198,0.051746087,0.027886578,0.149381871,0.042890138,0.239951562,0.104775486,0.120299065,0.044250376,0.084914939,0.08729973,0.045340755,0.129258705
36,0.1,0.023684049,-0.000636317,0.12157974,0.083015632,0.133447715,0.139181492,0.17124047,0.07139015,0.046033522,0.082545069,0.087148152,0.099197099,0.075099205
26,0.9,0.08120478,-0.028854027,0.152570814,0.028984466,0.135439752,0.120621026,0.167395716,0.048887704,0.12474045,0.025390179,0.085638086,0.132270302,0.03900587
6,2.1,0.113200822,0.07094206,0.228030689,0.058292363,0.101816593,0.02047748,0.166361514,0.001274821,0.063493879,0.030327861,0.085421808,0.134580699,0.036262917
6,7.7,0.024660215,0.049446365,0.028544605,0.146363351,0.068435722,0.212164316,0.11693888,0.077017936,0.040585072,0.08479063,0.084894709,0.055832899,0.11395652
32,0.5,0.064909149,-0.004161482,0.187744659,0.077404711,0.200843,0.032277718,0.174770856,-0.009872064,0.07617093,0.042041818,0.08421293,0.140887719,0.02753814
8,0.5,0.192646628,-0.053192285,0.205888904,0.106978521,0.052170146,0.058648468,0.066985032,0.040694537,0.116547375,0.046564314,0.083393164,0.126847617,0.039938711
22,0.5,0.072747929,0.071048838,0.156327467,0.027058708,0.170501642,0.085430467,0.108257891,-0.002420986,0.137886858,0.006784084,0.08336229,0.129144357,0.037580222
6,8.1,0.021371641,0.017367872,0.044403553,0.14650914,0.0567273,0.197714576,0.11454226,0.096541896,0.036639689,0.08419605,0.081601398,0.054736889,0.108465907
6,11.7,0.015924831,0.010742225,0.03022419,0.121236147,0.056043449,0.227919442,0.104302352,0.123717741,0.036837776,0.083415017,0.081036317,0.04866652,0.113406114
6,9.7,-0.001763204,0.033682525,0.019249897,0.122236851,0.061067953,0.206727115,0.112764954,0.125358488,0.039316379,0.086134624,0.080477558,0.046127196,0.114827921
6,8.9,0.02155054,0.021024178,0.035253536,0.128529898,0.060020788,0.195881702,0.113273772,0.119099579,0.033132005,0.072504613,0.080027061,0.052646128,0.107407994
6,10.1,0.015645879,0.042036701,0.028881543,0.113149581,0.053483008,0.202001147,0.105067392,0.131542455,0.026310459,0.073677365,0.079179553,0.045877656,0.11248145
6,11.3,-0.001175588,0.010620332,0.018455116,0.151813937,0.038196751,0.219289372,0.101866502,0.126578094,0.034922879,0.089288393,0.078985579,0.038453132,0.119518026
6,10.9,-0.001842571,0.018030795,0.028663429,0.109273241,0.04080148,0.234824395,0.100695032,0.122401789,0.041138722,0.07985914,0.077384545,0.041891218,0.112877872
6,6.9,0.044171285,0.02686078,0.047957484,0.154918641,0.070282853,0.123855063,0.109034194,0.073261718,0.040765131,0.081617926,0.077272508,0.062442189,0.092102826
4,3.7,0.057456406,0.012716326,0.240580276,0.113435017,0.157603608,0.021270009,0.013097763,0.018036397,0.051092123,0.057675294,0.074296322,0.103966035,0.044626609
38,0.1,0.027377216,-0.002505953,0.158859625,0.050329156,0.167452233,0.101050703,0.102847548,0.021149221,0.039559839,0.066893625,0.073301321,0.099219292,0.04738335
6,1.7,0.086847913,-0.031504507,0.165399647,0.039051744,0.111233373,0.034834215,0.148564457,0.059150936,0.058887298,0.049953493,0.072241857,0.114186538,0.030297176
36,0.5,0.07997965,-0.007187104,0.149951995,0.03931108,0.170665159,0.126111096,0.101824105,-0.021396454,0.024883166,0.042877133,0.070701983,0.105460815,0.03594315
4,2.9,0.072705073,0.015078231,0.199082329,0.122495426,0.149840409,0.051058585,0.048471117,-0.027196749,0.047415929,-0.000155073,0.067879528,0.103502971,0.032256084
6,1.3,0.068904968,0.043374653,0.040915491,0.075673636,0.088937667,0.065886167,0.149656784,0.051121824,0.037541919,0.042430394,0.06644435,0.077191366,0.055697335
10,0.1,0.014194629,-0.04305259,0.235521552,0.056045441,0.098749533,0.000836406,0.210000915,-0.009443646,0.071380014,-0.004925851,0.06293064,0.125969329,-0.000108048
4,0.1,0.01073421,0.001964258,0.036656078,0.17258667,0.02514273,0.12859725,0.064406064,0.077843278,0.019185982,0.074991879,0.06121084,0.031225013,0.091196667
4,1.7,0.07490403,0.064088319,0.103453096,0.090025095,0.017827063,0.04387559,0.080998917,0.090495696,0.04039441,0.004218829,0.061028105,0.063515503,0.058540706
6,0.1,0.045410851,-0.012726602,0.081475511,0.106955232,0.153837387,0.021919319,0.141602568,0.03680628,-0.002597515,0.026164367,0.05988474,0.08394576,0.035823719
4,3.3,0.071858323,0.042007295,0.193329275,0.103014848,0.0780313,0.025645083,0.027191389,0.02353225,0.058070006,-0.02553281,0.059714696,0.085696059,0.033733333
6,0.5,0.04819044,-0.036220144,0.047117918,0.215570501,0.030479376,0.152507752,-0.009040782,0.054138993,0.065551465,-0.018512752,0.054978277,0.036459683,0.07349687
4,2.5,0.08153215,0.023477212,0.12448736,0.056163883,0.078971324,-0.007283436,0.067846371,0.023967333,0.020909077,0.024921273,0.049499255,0.074749256,0.024249253
4,0.9,0.024956787,0.007398137,0.069372347,0.030108938,0.11010882,0.056385978,0.118231507,0.075820851,0.006920413,-0.007800015,0.049150376,0.065917975,0.032382778
2,8.5,0.012662144,0.010866535,0.139146192,0.013429125,0.124451139,0.067715394,0.052358428,0.026128794,0.049638438,-0.008657928,0.048773826,0.075651268,0.021896384
2,10.5,0.0318592,-0.063510783,0.125528308,0.049923649,0.167149155,0.092655674,0.04462072,-0.001673882,0.014158138,0.022298116,0.04830083,0.076663104,0.019938555
4,0.5,0.016781413,-0.025151952,0.068697484,0.059593862,0.078788887,0.121466421,0.081664779,0.048859999,-0.000429289,0.010033704,0.046030531,0.049100655,0.042960407
2,5.7,0.044097055,0.050488748,0.108117505,0.097691421,0.079799717,0.05260866,0.009418798,-0.017816993,0.015411214,-0.00287026,0.043694587,0.051368858,0.036020315
2,7.7,0.0465905,0.027085605,0.124561783,0.04846232,0.076228809,0.041570994,0.006287774,0.004688731,0.029643894,0.018603421,0.042372383,0.056662552,0.028082214
2,10.9,0.009994194,0.006949075,0.120984605,0.098055041,0.110556295,0.076678324,-0.027926012,0.007357747,0.023343143,-0.013505033,0.041248738,0.047390445,0.035107031
2,9.7,0.008207282,-0.038079962,0.092770442,-0.000321809,0.136675462,0.106463035,0.039518812,0.046118492,0.000109958,0.019136762,0.041059847,0.055456391,0.026663304
2,3.7,0.034324747,0.049196307,0.080084004,-0.007993397,0.066851818,0.11106026,-0.019061674,0.035191554,0.028415581,0.02610898,0.040417818,0.038122895,0.042712741
2,8.1,0.048957487,0.007080287,0.114589513,0.074366014,0.093065028,0.023480813,0.044633653,0.006884695,-0.010501504,-0.000542114,0.040201387,0.058148835,0.022253939
2,9.3,0.020306495,-0.048485594,0.088824429,0.058376912,0.124020375,0.050773463,0.040680711,-0.007343543,0.073523333,-0.014719129,0.038595745,0.069471069,0.007720422
2,6.1,0.062787534,-0.041637225,0.09522978,0.083060668,0.095761371,0.041080319,0.053705734,-0.005692002,-0.015088427,0.013108352,0.03823161,0.058479198,0.017984022
4,2.1,0.067531724,-0.03324501,0.14165532,0.051692418,0.044467014,0.004252477,0.08847724,0.039726247,-0.025389498,0.002492623,0.038166056,0.06334836,0.012983751
2,8.9,0.055180095,0.05134253,0.07325961,0.041377661,0.062687219,0.042619758,0.016161101,0.003901587,0.000297837,0.023027892,0.036985529,0.041517172,0.032453886
2,10.1,0.053962573,-0.022862405,0.07810555,0.010423839,0.138143929,0.056520063,-0.001232449,0.018394831,-0.002440112,0.027869543,0.035688536,0.053307898,0.018069174
2,6.5,0.020713944,0.009029654,0.066723467,0.064543655,0.099102785,0.031213651,0.018787057,-0.0086299,0.031806793,0.01666162,0.034995273,0.047426809,0.022563736
2,11.3,0.074067072,-0.06384891,0.12191576,0.019693472,0.121294743,0.068855777,-0.004438113,-0.043600862,0.04380891,-0.010848254,0.03268996,0.071329674,-0.005949755
